cancer_type_abbr,r_id,gene,tool
BLCA,250005815,DCBLD2,oncodriveclust
BLCA,250005815,USP42,oncodriveclust
BLCA,250005815,OR4A16,oncodriveclust
BLCA,250005815,LRSAM1,oncodriveclust
BLCA,250005815,ZNF442,oncodriveclust
BLCA,250005815,WNT16,oncodriveclust
BLCA,250005815,SPATA4,oncodriveclust
BLCA,250005815,IQSEC1,oncodriveclust
BLCA,250005815,EPS15L1,oncodriveclust
BLCA,250005815,ZNF605,oncodriveclust
BLCA,250005815,BTK,oncodriveclust
BLCA,250005815,PRPF40B,oncodriveclust
BLCA,250005815,XAB2,oncodriveclust
BLCA,250005815,KANK4,oncodriveclust
BLCA,250005815,NBPF14,oncodriveclust
BLCA,250005815,ACADS,oncodriveclust
BLCA,250005815,RBP2,oncodriveclust
BLCA,250005815,UGT8,oncodriveclust
BLCA,250005815,ZNF540,oncodriveclust
BLCA,250005815,TBC1D32,oncodriveclust
BLCA,250005815,OR4X1,oncodriveclust
BLCA,250005815,EME1,oncodriveclust
BLCA,250005815,SRPRB,oncodriveclust
BLCA,250005815,ADGRE1,oncodriveclust
BLCA,250005815,ZNF783,oncodriveclust
BLCA,250005815,FBXL2,oncodriveclust
BLCA,250005815,FAM83E,oncodriveclust
BLCA,250005815,DGKA,oncodriveclust
BLCA,250005815,SEMA4G,oncodriveclust
BLCA,250005815,ZNF226,oncodriveclust
BLCA,250005815,ESYT2,oncodriveclust
BLCA,250005815,PHF12,oncodriveclust
BLCA,250005815,ZBTB4,oncodriveclust
BLCA,250005815,HTR4,oncodriveclust
BLCA,250005815,BEND2,oncodriveclust
BLCA,250005815,PSMD3,oncodriveclust
BLCA,250005815,SRMS,oncodriveclust
BLCA,250005815,DNAAF3,oncodriveclust
BLCA,250005815,PSPH,oncodriveclust
BLCA,250005815,ELF4,oncodriveclust
BLCA,250005815,PLEKHG1,oncodriveclust
BLCA,250005815,PIK3CB,oncodriveclust
BLCA,250005815,NHLRC1,oncodriveclust
BLCA,250005815,RCOR2,oncodriveclust
BLCA,250005815,NFKBIE,oncodriveclust
BLCA,250005815,ATRN,oncodriveclust
BLCA,250005815,KDM6A,oncodriveclust
BLCA,250005815,BTG2,oncodriveclust
BLCA,250005815,ADCY8,oncodriveclust
BLCA,250005815,TAS1R3,oncodriveclust
BLCA,250005815,CBFA2T2,oncodriveclust
BLCA,250005815,CORO2B,oncodriveclust
BLCA,250005815,CDK9,oncodriveclust
BLCA,250005815,CYP4X1,oncodriveclust
BLCA,250005815,ACSS3,oncodriveclust
BLCA,250005815,PCDHB8,oncodriveclust
BLCA,250005815,PTPN4,oncodriveclust
BLCA,250005815,BUD13,oncodriveclust
BLCA,250005815,SLC26A8,oncodriveclust
BLCA,250005815,RAI1,oncodriveclust
BLCA,250005815,PPARG,oncodriveclust
BLCA,250005815,NCKAP1L,oncodriveclust
BLCA,250005815,C15orf52,oncodriveclust
BLCA,250005815,DNTT,oncodriveclust
BLCA,250005815,CLEC16A,oncodriveclust
BLCA,250005815,ZFP36L2,oncodriveclust
BLCA,250005815,ADAMTS20,oncodriveclust
BLCA,250005815,UNC13D,oncodriveclust
BLCA,250005815,OR5M10,oncodriveclust
BLCA,250005815,ETV6,oncodriveclust
BLCA,250005815,WDR64,oncodriveclust
BLCA,250005815,FAM83H,oncodriveclust
BLCA,250005815,CUL1,oncodriveclust
BLCA,250005815,TSPYL1,oncodriveclust
BLCA,250005815,OIP5,oncodriveclust
BLCA,250005815,HOXA10,oncodriveclust
BLCA,250005815,PRDM11,oncodriveclust
BLCA,250005815,MPI,oncodriveclust
BLCA,250005815,KCNK5,oncodriveclust
BLCA,250005815,LRIF1,oncodriveclust
BLCA,250005815,IPO13,oncodriveclust
BLCA,250005815,LRRC43,oncodriveclust
BLCA,250005815,PODXL2,oncodriveclust
BLCA,250005815,ZNF90,oncodriveclust
BLCA,250005815,PLEKHM2,oncodriveclust
BLCA,250005815,INPP4B,oncodriveclust
BLCA,250005815,KRT84,oncodriveclust
BLCA,250005815,PPOX,oncodriveclust
BLCA,250005815,PPP1R13B,oncodriveclust
BLCA,250005815,RUVBL1,oncodriveclust
BLCA,250005815,TXLNB,oncodriveclust
BLCA,250005815,NR3C1,oncodriveclust
BLCA,250005815,PAPD7,oncodriveclust
BLCA,250005815,PPP2R5D,oncodriveclust
BLCA,250005815,OR2T12,oncodriveclust
BLCA,250005815,EPM2AIP1,oncodriveclust
BLCA,250005815,TAF11,oncodriveclust
BLCA,250005815,ARAP3,oncodriveclust
BLCA,250005815,ROR2,oncodriveclust
BLCA,250005815,CR1,oncodriveclust
BLCA,250005815,ADIPOR1,oncodriveclust
BLCA,250005815,MARK3,oncodriveclust
BLCA,250005815,EFCAB13,oncodriveclust
BLCA,250005815,HCAR2,oncodriveclust
BLCA,250005815,ZSWIM1,oncodriveclust
BLCA,250005815,TNS3,oncodriveclust
BLCA,250005815,CCDC173,oncodriveclust
BLCA,250005815,SPAST,oncodriveclust
BLCA,250005815,MROH2B,oncodriveclust
BLCA,250005815,ATF6,oncodriveclust
BLCA,250005815,PRAMEF20,oncodriveclust
BLCA,250005815,STXBP1,oncodriveclust
BLCA,250005815,RABEP2,oncodriveclust
BLCA,250005815,RBSN,oncodriveclust
BLCA,250005815,AKR1E2,oncodriveclust
BLCA,250005815,ARHGEF15,oncodriveclust
BLCA,250005815,RANBP6,oncodriveclust
BLCA,250005815,CFAP45,oncodriveclust
BLCA,250005815,RNF25,oncodriveclust
BLCA,250005815,DOCK6,oncodriveclust
BLCA,250005815,ZYG11B,oncodriveclust
BLCA,250005815,FAM98A,oncodriveclust
BLCA,250005815,LIMK1,oncodriveclust
BLCA,250005815,NFATC4,oncodriveclust
BLCA,250005815,PML,oncodriveclust
BLCA,250005815,RECQL4,oncodriveclust
BLCA,250005815,COPS4,oncodriveclust
BLCA,250005815,ZFR2,oncodriveclust
BLCA,250005815,CREBRF,oncodriveclust
BLCA,250005815,CRMP1,oncodriveclust
BLCA,250005815,EDEM1,oncodriveclust
BLCA,250005815,GTF2E1,oncodriveclust
BLCA,250005815,HOMEZ,oncodriveclust
BLCA,250005815,PHTF2,oncodriveclust
BLCA,250005815,C8orf76,oncodriveclust
BLCA,250005815,MMP10,oncodriveclust
BLCA,250005815,KRT40,oncodriveclust
BLCA,250005815,PDSS2,oncodriveclust
BLCA,250005815,RANBP3L,oncodriveclust
BLCA,250005815,OR7D4,oncodriveclust
BLCA,250005815,NLRP13,oncodriveclust
BLCA,250005815,PON1,oncodriveclust
BLCA,250005815,ACTL6B,oncodriveclust
BLCA,250005815,HSPA6,oncodriveclust
BLCA,250005815,OR5D14,oncodriveclust
BLCA,250005815,AMPD2,oncodriveclust
BLCA,250005815,VAT1L,oncodriveclust
BLCA,250005815,EYA4,oncodriveclust
BLCA,250005815,THAP12,oncodriveclust
BLCA,250005815,UGT2B17,oncodriveclust
BLCA,250005815,METTL12,oncodriveclust
BLCA,250005815,CELF3,oncodriveclust
BLCA,250005815,POLR1B,oncodriveclust
BLCA,250005815,LPIN1,oncodriveclust
BLCA,250005815,AGO4,oncodriveclust
BLCA,250005815,UGT2B15,oncodriveclust
BLCA,250005815,PFKFB3,oncodriveclust
BLCA,250005815,RXFP1,oncodriveclust
BLCA,250005815,ZNF786,oncodriveclust
BLCA,250005815,VEGFA,oncodriveclust
BLCA,250005815,PDE4C,oncodriveclust
BLCA,250005815,CENPU,oncodriveclust
BLCA,250005815,ADGRG1,oncodriveclust
BLCA,250005815,SLC6A9,oncodriveclust
BLCA,250005815,SEPT1,oncodriveclust
BLCA,250005815,LAX1,oncodriveclust
BLCA,250005815,STAM2,oncodriveclust
BLCA,250005815,ICA1,oncodriveclust
BLCA,250005815,CARMIL1,oncodriveclust
BLCA,250005815,ARHGEF25,oncodriveclust
BLCA,250005815,LILRA1,oncodriveclust
BLCA,250005815,MUC20,oncodriveclust
BLCA,250005815,MBTPS1,oncodriveclust
BLCA,250005815,CTNNB1,oncodriveclust
BLCA,250005815,ELF3,oncodriveclust
BLCA,250005815,PAX3,oncodriveclust
BLCA,250005815,SLC8A2,oncodriveclust
BLCA,250005815,PCDHA3,oncodriveclust
BLCA,250005815,KRT33B,oncodriveclust
BLCA,250005815,SMG8,oncodriveclust
BLCA,250005815,DOCK7,oncodriveclust
BLCA,250005815,SAFB,oncodriveclust
BLCA,250005815,LCMT2,oncodriveclust
BLCA,250005815,RBM47,oncodriveclust
BLCA,250005815,STOX1,oncodriveclust
BLCA,250005815,TOMM70,oncodriveclust
BLCA,250005815,SERPINC1,oncodriveclust
BLCA,250005815,SLC4A1AP,oncodriveclust
BLCA,250005815,ADAMTS5,oncodriveclust
BLCA,250005815,PLCL2,oncodriveclust
BLCA,250005815,IKZF2,oncodriveclust
BLCA,250005815,ZC3H4,oncodriveclust
BLCA,250005815,CLASP2,oncodriveclust
BLCA,250005815,ARID1A,oncodriveclust
BLCA,250005815,KDM3A,oncodriveclust
BLCA,250005815,DEPDC5,oncodriveclust
BLCA,250005815,SYTL2,oncodriveclust
BLCA,250005815,NPAS4,oncodriveclust
BLCA,250005815,GOLGA3,oncodriveclust
BLCA,250005815,ZRANB3,oncodriveclust
BLCA,250005815,RBM8A,oncodriveclust
BLCA,250005815,TRA2B,oncodriveclust
BLCA,250005815,UVSSA,oncodriveclust
BLCA,250005815,METTL3,oncodriveclust
BLCA,250005815,TNXB,oncodriveclust
BRCA,250005816,AKT1,oncodriveclust
BRCA,250005816,GOLGA6L22,oncodriveclust
BRCA,250005816,GOLGA6L10,oncodriveclust
BRCA,250005816,NBPF15,oncodriveclust
BRCA,250005816,KRAS,oncodriveclust
BRCA,250005816,PIK3CA,oncodriveclust
BRCA,250005816,FAM102A,oncodriveclust
BRCA,250005816,GOLGA6L6,oncodriveclust
BRCA,250005816,HIST1H2AE,oncodriveclust
BRCA,250005816,AGAP4,oncodriveclust
BRCA,250005816,CLEC18C,oncodriveclust
BRCA,250005816,HIST1H1T,oncodriveclust
BRCA,250005816,FRMPD3,oncodriveclust
BRCA,250005816,NBPF14,oncodriveclust
BRCA,250005816,GATA3,oncodriveclust
BRCA,250005816,NPIPB12,oncodriveclust
BRCA,250005816,LPAR4,oncodriveclust
BRCA,250005816,MFAP5,oncodriveclust
BRCA,250005816,SF3B1,oncodriveclust
BRCA,250005816,GRXCR1,oncodriveclust
BRCA,250005816,DRP2,oncodriveclust
BRCA,250005816,RARS2,oncodriveclust
BRCA,250005816,ZNF471,oncodriveclust
BRCA,250005816,NBPF12,oncodriveclust
BRCA,250005816,MUC4,oncodriveclust
BRCA,250005816,ANLN,oncodriveclust
BRCA,250005816,KRTAP1-1,oncodriveclust
BRCA,250005816,ATP23,oncodriveclust
BRCA,250005816,QRICH2,oncodriveclust
BRCA,250005816,NBPF26,oncodriveclust
BRCA,250005816,FOXA1,oncodriveclust
BRCA,250005816,CYP4B1,oncodriveclust
BRCA,250005816,ERBB2,oncodriveclust
BRCA,250005816,RTF1,oncodriveclust
BRCA,250005816,PTEN,oncodriveclust
BRCA,250005816,TP53,oncodriveclust
BRCA,250005816,CDH1,oncodriveclust
BRCA,250005816,POTEM,oncodriveclust
BRCA,250005816,FYB2,oncodriveclust
BRCA,250005816,EXOC4,oncodriveclust
BRCA,250005816,RGS7,oncodriveclust
BRCA,250005816,RUNX1,oncodriveclust
BRCA,250005816,ZNF718,oncodriveclust
BRCA,250005816,SWAP70,oncodriveclust
BRCA,250005816,CHST2,oncodriveclust
BRCA,250005816,CLCN6,oncodriveclust
BRCA,250005816,BRD7,oncodriveclust
BRCA,250005816,TOGARAM2,oncodriveclust
BRCA,250005816,SLC17A4,oncodriveclust
BRCA,250005816,ITCH,oncodriveclust
BRCA,250005816,GPALPP1,oncodriveclust
BRCA,250005816,ADAM11,oncodriveclust
BRCA,250005816,PHACTR2,oncodriveclust
BRCA,250005816,DGCR2,oncodriveclust
BRCA,250005816,TRIM49,oncodriveclust
BRCA,250005816,GPR142,oncodriveclust
BRCA,250005816,PRB3,oncodriveclust
BRCA,250005816,TSPAN11,oncodriveclust
BRCA,250005816,SLC25A13,oncodriveclust
BRCA,250005816,ZNF649,oncodriveclust
BRCA,250005816,TRIM60,oncodriveclust
BRCA,250005816,ZKSCAN5,oncodriveclust
BRCA,250005816,DCP1B,oncodriveclust
BRCA,250005816,SLC25A32,oncodriveclust
BRCA,250005816,HCAR3,oncodriveclust
BRCA,250005816,BBS2,oncodriveclust
BRCA,250005816,RGPD8,oncodriveclust
BRCA,250005816,ARHGAP9,oncodriveclust
BRCA,250005816,DNTTIP1,oncodriveclust
BRCA,250005816,SUPT3H,oncodriveclust
BRCA,250005816,TRPV6,oncodriveclust
BRCA,250005816,PRSS38,oncodriveclust
BRCA,250005816,HIST1H2BE,oncodriveclust
BRCA,250005816,SLC20A2,oncodriveclust
BRCA,250005816,SLC9A4,oncodriveclust
BRCA,250005816,GIMAP4,oncodriveclust
BRCA,250005816,TMEM38B,oncodriveclust
BRCA,250005816,SNRNP40,oncodriveclust
BRCA,250005816,GSK3A,oncodriveclust
BRCA,250005816,DAZAP1,oncodriveclust
BRCA,250005816,TNFRSF10D,oncodriveclust
BRCA,250005816,SSTR4,oncodriveclust
BRCA,250005816,ZNF75D,oncodriveclust
BRCA,250005816,DVL3,oncodriveclust
BRCA,250005816,DROSHA,oncodriveclust
BRCA,250005816,CABYR,oncodriveclust
BRCA,250005816,CDCA7,oncodriveclust
BRCA,250005816,COIL,oncodriveclust
BRCA,250005816,REPS1,oncodriveclust
BRCA,250005816,NBN,oncodriveclust
BRCA,250005816,FLVCR1,oncodriveclust
BRCA,250005816,PM20D2,oncodriveclust
BRCA,250005816,ZBTB43,oncodriveclust
BRCA,250005816,PPP1R10,oncodriveclust
BRCA,250005816,POU2F1,oncodriveclust
BRCA,250005816,ENTPD6,oncodriveclust
BRCA,250005816,TNNI3,oncodriveclust
BRCA,250005816,TMEM71,oncodriveclust
BRCA,250005816,SGK2,oncodriveclust
BRCA,250005816,GPD2,oncodriveclust
BRCA,250005816,NEFH,oncodriveclust
BRCA,250005816,NBPF10,oncodriveclust
BRCA,250005816,PAPOLA,oncodriveclust
BRCA,250005816,NBPF19,oncodriveclust
BRCA,250005816,CD34,oncodriveclust
BRCA,250005816,SLC25A2,oncodriveclust
BRCA,250005816,TTC23L,oncodriveclust
BRCA,250005816,PPARG,oncodriveclust
BRCA,250005816,ELL3,oncodriveclust
BRCA,250005816,SELENOP,oncodriveclust
BRCA,250005816,JAKMIP1,oncodriveclust
BRCA,250005816,PRKX,oncodriveclust
BRCA,250005816,DNAJC10,oncodriveclust
BRCA,250005816,FMO5,oncodriveclust
BRCA,250005816,FRG2C,oncodriveclust
BRCA,250005816,TBC1D13,oncodriveclust
BRCA,250005816,TBC1D15,oncodriveclust
BRCA,250005816,ACTA2,oncodriveclust
BRCA,250005816,CXCR1,oncodriveclust
BRCA,250005816,TRMT2A,oncodriveclust
BRCA,250005816,KLHL5,oncodriveclust
BRCA,250005816,MAMDC2,oncodriveclust
BRCA,250005816,PCCA,oncodriveclust
BRCA,250005816,IL11RA,oncodriveclust
BRCA,250005816,GOLGA1,oncodriveclust
BRCA,250005816,KCNV1,oncodriveclust
BRCA,250005816,ATXN3,oncodriveclust
BRCA,250005816,CBFB,oncodriveclust
BRCA,250005816,ACSS3,oncodriveclust
BRCA,250005816,LYSMD1,oncodriveclust
BRCA,250005816,FBXW7,oncodriveclust
BRCA,250005816,POM121,oncodriveclust
BRCA,250005816,TMEM132C,oncodriveclust
BRCA,250005816,PHACTR1,oncodriveclust
BRCA,250005816,TRAM1L1,oncodriveclust
BRCA,250005816,FLRT3,oncodriveclust
BRCA,250005816,ZNF555,oncodriveclust
BRCA,250005816,PCDHA8,oncodriveclust
BRCA,250005816,MYO15A,oncodriveclust
BRCA,250005816,RAB6A,oncodriveclust
BRCA,250005816,C7,oncodriveclust
BRCA,250005816,HERC5,oncodriveclust
BRCA,250005816,FAM91A1,oncodriveclust
BRCA,250005816,HLF,oncodriveclust
BRCA,250005816,ITGAE,oncodriveclust
BRCA,250005816,SMAD2,oncodriveclust
BRCA,250005816,ITGA2B,oncodriveclust
BRCA,250005816,ZMAT1,oncodriveclust
BRCA,250005816,PRAMEF1,oncodriveclust
BRCA,250005816,BRD4,oncodriveclust
BRCA,250005816,PTPN12,oncodriveclust
BRCA,250005816,MCPH1,oncodriveclust
BRCA,250005816,CDK16,oncodriveclust
BRCA,250005816,LRRN2,oncodriveclust
BRCA,250005816,ZBTB7C,oncodriveclust
BRCA,250005816,PHC3,oncodriveclust
BRCA,250005816,TC2N,oncodriveclust
BRCA,250005816,DPP3,oncodriveclust
BRCA,250005816,C16orf96,oncodriveclust
BRCA,250005816,DLL1,oncodriveclust
BRCA,250005816,SLFN13,oncodriveclust
BRCA,250005816,IRF9,oncodriveclust
BRCA,250005816,CLK1,oncodriveclust
BRCA,250005816,RHOBTB3,oncodriveclust
BRCA,250005816,OR13G1,oncodriveclust
BRCA,250005816,FAR1,oncodriveclust
BRCA,250005816,GAS6,oncodriveclust
BRCA,250005816,OR7A5,oncodriveclust
BRCA,250005816,BABAM2,oncodriveclust
BRCA,250005816,HIST2H3D,oncodriveclust
BRCA,250005816,LHX4,oncodriveclust
BRCA,250005816,FCHSD1,oncodriveclust
BRCA,250005816,DEPDC1,oncodriveclust
BRCA,250005816,SYP,oncodriveclust
BRCA,250005816,LY9,oncodriveclust
BRCA,250005816,ARSK,oncodriveclust
BRCA,250005816,ATL2,oncodriveclust
BRCA,250005816,NARS2,oncodriveclust
BRCA,250005816,CCSER1,oncodriveclust
BRCA,250005816,TFDP1,oncodriveclust
BRCA,250005816,ZBED5,oncodriveclust
BRCA,250005816,GALNT13,oncodriveclust
BRCA,250005816,GALNT10,oncodriveclust
BRCA,250005816,FDPS,oncodriveclust
BRCA,250005816,CRISPLD1,oncodriveclust
BRCA,250005816,HSD3B2,oncodriveclust
BRCA,250005816,ALLC,oncodriveclust
BRCA,250005816,RNF43,oncodriveclust
BRCA,250005816,MARCH5,oncodriveclust
BRCA,250005816,SSX1,oncodriveclust
BRCA,250005816,FBXO24,oncodriveclust
BRCA,250005816,IQGAP1,oncodriveclust
BRCA,250005816,TERT,oncodriveclust
BRCA,250005816,TNK2,oncodriveclust
BRCA,250005816,ABR,oncodriveclust
BRCA,250005816,PKP1,oncodriveclust
BRCA,250005816,KIF14,oncodriveclust
BRCA,250005816,CD248,oncodriveclust
BRCA,250005816,ARMC9,oncodriveclust
BRCA,250005816,CEP89,oncodriveclust
BRCA,250005816,FGL2,oncodriveclust
BRCA,250005816,POLR3B,oncodriveclust
BRCA,250005816,IFNGR1,oncodriveclust
BRCA,250005816,BPIFB1,oncodriveclust
BRCA,250005816,SFSWAP,oncodriveclust
BRCA,250005816,ZNF200,oncodriveclust
BRCA,250005816,DGKE,oncodriveclust
BRCA,250005816,ADAMTS6,oncodriveclust
BRCA,250005816,CYP2C19,oncodriveclust
BRCA,250005816,PARP3,oncodriveclust
BRCA,250005816,GAD2,oncodriveclust
BRCA,250005816,GORAB,oncodriveclust
BRCA,250005816,HAND2,oncodriveclust
BRCA,250005816,CYB5R4,oncodriveclust
BRCA,250005816,STAU2,oncodriveclust
BRCA,250005816,FNDC3A,oncodriveclust
BRCA,250005816,GBP3,oncodriveclust
BRCA,250005816,SDE2,oncodriveclust
BRCA,250005816,SLCO3A1,oncodriveclust
BRCA,250005816,ELF4,oncodriveclust
BRCA,250005816,OR2G3,oncodriveclust
BRCA,250005816,C2CD5,oncodriveclust
BRCA,250005816,KCNK9,oncodriveclust
BRCA,250005816,KCND1,oncodriveclust
BRCA,250005816,COPB2,oncodriveclust
BRCA,250005816,HMGCR,oncodriveclust
BRCA,250005816,DENND4B,oncodriveclust
BRCA,250005816,SIPA1L1,oncodriveclust
BRCA,250005816,VWF,oncodriveclust
BRCA,250005816,MAP2K4,oncodriveclust
BRCA,250005816,OR13C8,oncodriveclust
BRCA,250005816,CHRM2,oncodriveclust
BRCA,250005816,DAPK1,oncodriveclust
BRCA,250005816,PCDHGB4,oncodriveclust
BRCA,250005816,ZNF687,oncodriveclust
BRCA,250005816,DAB1,oncodriveclust
BRCA,250005816,GTF2IRD2B,oncodriveclust
BRCA,250005816,KDM5C,oncodriveclust
BRCA,250005816,PRRX1,oncodriveclust
BRCA,250005816,ZPLD1,oncodriveclust
BRCA,250005816,ZC3H15,oncodriveclust
BRCA,250005816,CPEB1,oncodriveclust
BRCA,250005816,MR1,oncodriveclust
BRCA,250005816,CDC5L,oncodriveclust
BRCA,250005816,ZNF582,oncodriveclust
BRCA,250005816,FAM49B,oncodriveclust
BRCA,250005816,PCDHB14,oncodriveclust
BRCA,250005816,MLPH,oncodriveclust
BRCA,250005816,KPNA7,oncodriveclust
BRCA,250005816,TGFBR1,oncodriveclust
BRCA,250005816,EEF2K,oncodriveclust
BRCA,250005816,BTRC,oncodriveclust
BRCA,250005816,SPECC1,oncodriveclust
BRCA,250005816,MAEL,oncodriveclust
BRCA,250005816,SLC7A9,oncodriveclust
BRCA,250005816,VAV1,oncodriveclust
BRCA,250005816,ARHGEF11,oncodriveclust
BRCA,250005816,PLCB1,oncodriveclust
BRCA,250005816,CTNND1,oncodriveclust
BRCA,250005816,OR5AK2,oncodriveclust
BRCA,250005816,ASL,oncodriveclust
BRCA,250005816,SLC30A1,oncodriveclust
BRCA,250005816,ABCF3,oncodriveclust
BRCA,250005816,PTPN4,oncodriveclust
BRCA,250005816,CEMIP,oncodriveclust
BRCA,250005816,TEX2,oncodriveclust
BRCA,250005816,STARD7,oncodriveclust
BRCA,250005816,ERMP1,oncodriveclust
BRCA,250005816,CLSTN2,oncodriveclust
BRCA,250005816,NOL10,oncodriveclust
BRCA,250005816,CSTF2T,oncodriveclust
BRCA,250005816,LTK,oncodriveclust
BRCA,250005816,HYOU1,oncodriveclust
BRCA,250005816,BMPR2,oncodriveclust
BRCA,250005816,PHC2,oncodriveclust
BRCA,250005816,PDE6A,oncodriveclust
BRCA,250005816,METAP2,oncodriveclust
BRCA,250005816,EFEMP1,oncodriveclust
BRCA,250005816,KPNB1,oncodriveclust
BRCA,250005816,PRCC,oncodriveclust
BRCA,250005816,MAPK4,oncodriveclust
BRCA,250005816,TMEM246,oncodriveclust
BRCA,250005816,PCDHB4,oncodriveclust
BRCA,250005816,C9orf3,oncodriveclust
BRCA,250005816,HNRNPK,oncodriveclust
BRCA,250005816,SYDE2,oncodriveclust
BRCA,250005816,UGT1A4,oncodriveclust
BRCA,250005816,MAGEA4,oncodriveclust
BRCA,250005816,CDK11A,oncodriveclust
BRCA,250005816,C14orf39,oncodriveclust
BRCA,250005816,PASK,oncodriveclust
BRCA,250005816,RAB9B,oncodriveclust
BRCA,250005816,DHX30,oncodriveclust
BRCA,250005816,KLHL7,oncodriveclust
BRCA,250005816,EFCAB3,oncodriveclust
BRCA,250005816,LILRA4,oncodriveclust
BRCA,250005816,MYO5C,oncodriveclust
BRCA,250005816,DZANK1,oncodriveclust
BRCA,250005816,SLC39A6,oncodriveclust
BRCA,250005816,PKP2,oncodriveclust
BRCA,250005816,GAB3,oncodriveclust
BRCA,250005816,ACVR2A,oncodriveclust
BRCA,250005816,AP3B1,oncodriveclust
BRCA,250005816,HIST1H3B,oncodriveclust
BRCA,250005816,FRYL,oncodriveclust
BRCA,250005816,HMGCLL1,oncodriveclust
BRCA,250005816,VIL1,oncodriveclust
BRCA,250005816,COBLL1,oncodriveclust
BRCA,250005816,RNF6,oncodriveclust
BRCA,250005816,KLHL31,oncodriveclust
BRCA,250005816,LATS1,oncodriveclust
BRCA,250005816,OR6A2,oncodriveclust
BRCA,250005816,OR4D10,oncodriveclust
BRCA,250005816,ZNF518B,oncodriveclust
BRCA,250005816,ACPP,oncodriveclust
BRCA,250005816,CPXM1,oncodriveclust
BRCA,250005816,MYH10,oncodriveclust
BRCA,250005816,NLGN1,oncodriveclust
BRCA,250005816,ESR1,oncodriveclust
BRCA,250005816,BROX,oncodriveclust
BRCA,250005816,NOS3,oncodriveclust
BRCA,250005816,PIWIL3,oncodriveclust
BRCA,250005816,EIF5B,oncodriveclust
BRCA,250005816,MAML3,oncodriveclust
BRCA,250005816,KDM4A,oncodriveclust
BRCA,250005816,SEC31A,oncodriveclust
BRCA,250005816,ZNF335,oncodriveclust
BRCA,250005816,SMG6,oncodriveclust
BRCA,250005816,AGTPBP1,oncodriveclust
BRCA,250005816,PNPLA8,oncodriveclust
BRCA,250005816,SMC2,oncodriveclust
BRCA,250005816,AMPD1,oncodriveclust
BRCA,250005816,KRT28,oncodriveclust
BRCA,250005816,EPS15,oncodriveclust
BRCA,250005816,CNOT3,oncodriveclust
BRCA,250005816,ERCC4,oncodriveclust
BRCA,250005816,NEUROD6,oncodriveclust
BRCA,250005816,ZNF441,oncodriveclust
BRCA,250005816,RHOA,oncodriveclust
BRCA,250005816,UGT8,oncodriveclust
BRCA,250005816,IDH1,oncodriveclust
BRCA,250005816,CDHR2,oncodriveclust
BRCA,250005816,ADAMTS3,oncodriveclust
BRCA,250005816,CTCF,oncodriveclust
BRCA,250005816,TBX3,oncodriveclust
BRCA,250005816,MED23,oncodriveclust
BRCA,250005816,PEG3,oncodriveclust
BRCA,250005816,HIST1H2BC,oncodriveclust
BRCA,250005816,BEST3,oncodriveclust
BRCA,250005816,ZNF841,oncodriveclust
BRCA,250005816,NRK,oncodriveclust
BRCA,250005816,KIF1B,oncodriveclust
BRCA,250005816,NRXN1,oncodriveclust
BRCA,250005816,ERBB3,oncodriveclust
BRCA,250005816,FGFR2,oncodriveclust
BRCA,250005816,ZNF135,oncodriveclust
BRCA,250005816,IL6ST,oncodriveclust
BRCA,250005816,ZNF814,oncodriveclust
BRCA,250005816,LRRC66,oncodriveclust
BRCA,250005816,GNL3L,oncodriveclust
BRCA,250005816,ANKS1B,oncodriveclust
BRCA,250005816,URB2,oncodriveclust
BRCA,250005816,ZHX1,oncodriveclust
BRCA,250005816,PCDHA2,oncodriveclust
BRCA,250005816,ZNF473,oncodriveclust
BRCA,250005816,ROR2,oncodriveclust
BRCA,250005816,PKN2,oncodriveclust
BRCA,250005816,NOTCH1,oncodriveclust
BRCA,250005816,GPATCH1,oncodriveclust
BRCA,250005816,UBE2O,oncodriveclust
BRCA,250005816,ZNF180,oncodriveclust
BRCA,250005816,CAPRIN2,oncodriveclust
BRCA,250005816,SEMA3C,oncodriveclust
BRCA,250005816,PLCL1,oncodriveclust
BRCA,250005816,ZNF300,oncodriveclust
BRCA,250005816,MTSS1,oncodriveclust
BRCA,250005816,SCAPER,oncodriveclust
BRCA,250005816,RNF146,oncodriveclust
BRCA,250005816,MROH1,oncodriveclust
BRCA,250005816,TINAG,oncodriveclust
BRCA,250005816,CILP,oncodriveclust
BRCA,250005816,STAG3,oncodriveclust
BRCA,250005816,NEDD4L,oncodriveclust
BRCA,250005816,CLASP1,oncodriveclust
BRCA,250005816,LIFR,oncodriveclust
BRCA,250005816,NBPF11,oncodriveclust
BRCA,250005816,PRKD3,oncodriveclust
BRCA,250005816,RARB,oncodriveclust
BRCA,250005816,EXO1,oncodriveclust
BRCA,250005816,CXCR3,oncodriveclust
BRCA,250005816,RAD51C,oncodriveclust
BRCA,250005816,GRK1,oncodriveclust
BRCA,250005816,PANK4,oncodriveclust
BRCA,250005816,VLDLR,oncodriveclust
BRCA,250005816,RGSL1,oncodriveclust
BRCA,250005816,MAN2A2,oncodriveclust
BRCA,250005816,PTPRQ,oncodriveclust
BRCA,250005816,C3orf30,oncodriveclust
BRCA,250005816,RPTN,oncodriveclust
BRCA,250005816,XKR4,oncodriveclust
BRCA,250005816,PLCZ1,oncodriveclust
BRCA,250005816,TJP1,oncodriveclust
